"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"22-May-1998","     1126.10","     1131.25","     1118.50","     1126.55","       25801188","         1064.37"
"25-May-1998","     1125.90","     1127.00","     1111.20","     1122.95","       19983566","          685.15"
"26-May-1998","     1123.15","     1123.15","     1101.55","     1104.45","       25222790","          862.84"
"27-May-1998","     1104.05","     1107.20","     1089.00","     1090.95","       32874405","         1301.51"
"28-May-1998","     1090.50","     1097.00","     1073.30","     1075.55","       35192351","         1141.68"
"29-May-1998","     1075.35","     1077.15","     1037.95","     1063.15","       48698066","         1418.23"
"01-Jun-1998","     1064.10","     1100.00","     1049.40","     1053.75","       52124177","         1390.99"
"02-Jun-1998","     1053.40","     1053.65","     1016.25","     1019.60","       54407354","         1436.96"
"03-Jun-1998","     1019.35","     1037.30","     1009.95","     1033.90","       46089930","         1186.38"
"04-Jun-1998","     1034.10","     1044.40","     1023.35","     1027.00","       32703700","          875.50"
"05-Jun-1998","     1026.60","     1026.60","      989.20","      993.50","       41661550","         1122.60"
"08-Jun-1998","      993.50","     1003.15","      936.55","      968.60","       45557208","         1359.97"
"09-Jun-1998","      968.90","     1002.45","      964.70","      995.05","       36850576","          944.90"
"10-Jun-1998","      994.55","      998.65","      959.60","      962.90","       32958871","          942.93"
"11-Jun-1998","      962.15","      964.65","      929.95","      961.35","       31748546","          916.89"
"12-Jun-1998","      961.60","      987.30","      961.60","      971.15","       27887341","          796.89"
"15-Jun-1998","      970.95","      970.95","      914.30","      916.80","       25510193","          737.13"
"16-Jun-1998","      916.25","      916.25","      862.15","      910.10","       38570358","          933.46"
"17-Jun-1998","      910.90","      980.30","      910.90","      976.50","       30367050","          710.69"
"18-Jun-1998","      977.00","      990.15","      952.65","      956.15","       27619219","          719.42"
"19-Jun-1998","      955.05","      955.05","      910.55","      913.25","       26778960","          676.65"
"22-Jun-1998","      912.90","      912.90","      853.30","      880.20","       25708254","          697.27"
"23-Jun-1998","      882.20","      882.20","      853.05","      875.60","       31597305","          748.19"
